,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
5767,0012A000023YD7OQAW,17,48073,True,False,0,False,False,False,False,False,True,True,False,6,11,40,24,44,4,False,0062A00000moLD9QAM,4/6/2016,0.0,0062A00000moLD9QAM,2/16/2016,4/5/2016 0:00,Fixed-rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzlqiUAB,005F0000007WnNDIA0,a0I2A00000XQHKzUAP,Under Construction,2013 Tax @ $684.02/Unit,a0I2A00000XQHKzUAP,City-1271,Class A,County-0420,N,False,Market-0032,4.0,4.0,460.0,81.0,362.07,377358.49,Multi-Housing,Northeast,80000000.0,4/6/2016,5.51,220949.0,212.0,2015.0
5768,0012A000024GPlCQAW,23,21751,True,False,0,False,False,False,False,False,True,False,False,18,5,55,72,66,16,False,0062A00000moERwQAM,12/23/2013,0.0,0062A00000moERwQAM,9/5/2013,12/20/2013 0:00,Property Sale,True,0.0,2013 3,3,2013,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzpqxUAB,005F0000007WnNDIA0,a0I2A00000XQKrwUAH,Existing,2012 Tax @ $147.54/Unit,a0I2A00000XQKrwUAH,City-0488,Class A,County-0172,N,False,Market-0059,1.0,3.0,496.0,86.0,153.63,132850.24,Multi-Housing,Southwest,27500000.0,12/20/2013,4.94,179004.0,207.0,2013.0
5769,0012A000024GPlCQAW,23,21751,True,False,0,False,False,False,False,False,True,False,False,18,5,55,72,66,16,False,0062A00000moETYQA2,9/29/2016,0.0,0062A00000moETYQA2,3/16/2016,9/29/2016 0:00,Property Sale,True,0.0,2016 1,1,2016,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzn2JUAR,005F0000007WnNDIA0,a0I2A00000XQIOEUA5,Existing,2016 Tax @ $3582.62/Unit,a0I2A00000XQIOEUA5,City-0488,Class A,County-0172,N,True,Market-0059,2.0,4.0,,56.0,238.78,200000.0,Multi-Housing,Southwest,62600000.0,9/29/2016,4.712,262165.0,313.0,2016.0
5770,0012A000023XwywQAC,3,313,True,False,0,False,False,False,False,False,False,False,False,2,1,2,3,2,2,False,0062A00000moLDXQA2,9/30/2016,0.0,0062A00000moLDXQA2,5/12/2016,9/29/2016 0:00,Fixed-rate,True,0.0,2016 2,2,2016,Debt,Multi-Housing,Apartments,a0A2A00000Tzn2KUAR,005F0000007WnNDIA0,a0I2A00000XQIOEUA5,Existing,2016 Tax @ $3582.62/Unit,a0I2A00000XQIOEUA5,City-0488,Class A,County-0172,N,True,Market-0059,2.0,4.0,,56.0,238.78,200000.0,Multi-Housing,Southwest,62600000.0,9/29/2016,4.712,262165.0,313.0,2016.0
5771,0012A000024GPlCQAW,23,21751,True,False,0,False,False,False,False,False,True,False,False,18,5,55,72,66,16,False,0062A00000moEEVQA2,9/28/2012,0.0,0062A00000moEEVQA2,3/5/2012,9/28/2012 0:00,Property Sale,True,0.0,2012 1,1,2012,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzng8UAB,005F0000007WnNDIA0,a0I2A00000XQIy4UAH,Existing,"2016 Tax @ $4349.48/Unit, 2013 Est Tax @ $4000.00/Unit; 2013 Est Ops @ $4500.00/Unit",a0I2A00000XQIy4UAH,City-0488,Class A,County-0172,N,False,Market-0059,1.0,3.0,350.0,93.0,186.77,180660.38,Multi-Housing,Southwest,19150000.0,9/28/2012,2.52,102530.0,106.0,2011.0
5772,0012A000024GPlCQAW,23,21751,True,False,0,False,False,False,False,False,True,False,False,18,5,55,72,66,16,False,0062A00000moE3HQAU,7/21/2016,0.0,0062A00000moE3HQAU,12/2/2015,7/21/2016 0:00,Property Sale,True,0.0,2015 4,4,2015,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzoZ3UAJ,005F0000007WnNDIA0,a0I2A00000XQJlvUAH,Demolished,,a0I2A00000XQJlvUAH,City-0488,Class A,County-0172,N,False,Market-0059,,1.0,200.0,,206.44,175000.0,Multi-Housing,Southwest,44100000.0,7/21/2016,7.999,213625.0,252.0,2015.0
5773,0012A000024GPlCQAW,23,21751,True,False,0,False,False,False,False,False,True,False,False,18,5,55,72,66,16,False,0062A00000moESzQAM,2/18/2016,0.0,0062A00000moESzQAM,9/10/2015,2/5/2016 0:00,Joint Venture Equity,True,0.0,2015 3,3,2015,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzmrUUAR,005F0000007WnNDIA0,a0I2A00000XQIGXUA5,Under Construction,2015 Tax @ $169.81/Unit,a0I2A00000XQIGXUA5,City-1096,Class A,County-0326,N,False,Market-0065,14.0,,,,18.69,18000.0,Multi-Housing,West,6300000.0,1/12/2016,19.2,337116.0,350.0,2017.0
5774,0012A000024GPlCQAW,23,21751,True,False,0,False,False,False,False,False,True,False,False,18,5,55,72,66,16,False,0062A00000moETsQAM,8/30/2013,32450000.0,0062A00000moETsQAM,3/11/2010,8/30/2013 0:00,Property Sale,True,0.0,2010 1,1,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlGzUAJ,005F0000007WnNDIA0,a0I2A00000XQGrQUAX,Existing,2016 Tax @ $2861.41/Unit,a0I2A00000XQGrQUAX,City-0936,Class A,County-0284,N,False,Market-0106,11.0,3.0,375.0,97.0,101.56,107092.2,Multi-Housing,Southwest,30200000.0,8/30/2013,13.12059221,297366.0,282.0,2003.0
5775,0012A000023XuX9QAK,8,22896,True,False,0,False,False,False,False,False,False,True,False,2,6,4,15,7,1,False,0062A00000moFtJQAU,7/11/2016,0.0,0062A00000moFtJQAU,10/8/2015,7/8/2016 0:00,Property Sale,True,0.0,2015 4,4,2015,Investment Sales,Industrial,Industrial,a0A2A00000Tzr6yUAB,005F0000007WnNDIA0,a0I2A00000XQLxtUAH,Existing,"2016 Tax @ $0.76/sf, 2011 Est Tax @ $0.49/sf; 2010 Ops @ $0.31/sf, 2011 Est Ops @ $0.31/sf",a0I2A00000XQLxtUAH,City-0573,Class A,County-0201,N,True,Market-0188,1.0,1.0,334.0,100.0,172.09,,Industrial,Mid-Atlantic,35000000.0,7/8/2016,15.63,203385.0,,1989.0
5776,0012A000023XuX9QAK,8,22896,True,False,0,False,False,False,False,False,False,True,False,2,6,4,15,7,1,False,0062A00000moFtJQAU,7/11/2016,0.0,0062A00000moFtJQAU,10/8/2015,7/8/2016 0:00,Property Sale,True,0.0,2015 4,4,2015,Investment Sales,Industrial,Industrial,a0A2A00000Tzr9GUAR,005F0000007WnNDIA0,a0I2A00000XQM01UAH,Existing,2011 Tax @ $0.61/sf; 2013 Combined Est Tax/Ops @ $1.07/sf,a0I2A00000XQM01UAH,City-0573,Class A,County-0201,N,True,Market-0188,1.0,1.0,250.0,100.0,142.86,,Industrial,Mid-Atlantic,35000000.0,7/8/2016,21.07,245000.0,,2000.0
5778,0012A000024GNmMQAW,1,9245,True,False,0,False,False,False,False,False,True,True,False,1,0,53,2,55,1,True,0062A00000ngLDjQAM,7/27/2017,0.0,0062A00000ngLDjQAM,9/26/2016,7/27/2017 0:00,Property Sale,True,0.0,2016 3,3,2016,Investment Sales,Industrial,Industrial,a0A2A00000U0AmbUAF,005F0000007WnNDIA0,a0I2A00000XQeILUA1,Existing,2015 Tax @ $0.49/sf,a0I2A00000XQeILUA1,City-1431,Class A,County-0273,N,False,Market-0109,1.0,1.0,,100.0,81.85,,Industrial,Midwest,13300000.0,7/27/2017,10.44,162500.0,,2012.0
5779,0012A000023XloUQAS,5,25169,True,False,0,False,False,False,False,False,True,True,False,1,4,14,6,15,1,False,0062A00000moPjBQAU,1/26/2014,0.0,0062A00000moPjBQAU,5/6/2013,1/26/2014 0:00,Fixed-rate,True,0.0,2013 2,2,2013,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzmPLUAZ,005F0000007WnNDIA0,a0I2A00000XQHo1UAH,,,a0I2A00000XQHo1UAH,City-1000,,County-0502,N,False,Market-0066,1.0,4.0,,,97.32,55172.41,Hotel-Lodging,Midwest,6400000.0,8/15/2013,3.07,65765.0,116.0,2007.0
5789,0012A000023Xlu8QAC,40,32142,True,False,0,False,False,False,False,False,False,True,False,35,5,51,78,61,30,False,0062A00000moQsiQAE,10/29/2015,0.0,0062A00000moQsiQAE,7/13/2015,10/29/2015 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzl5zUAB,005F0000007WnNDIA0,a0I2A00000XQGiZUAX,Existing,2016 Tax @ $823.53/Unit,a0I2A00000XQGiZUAX,City-1663,Class B,County-0667,N,False,Market-0183,22.0,3.0,210.0,93.0,222.92,205544.55,Multi-Housing,West,32750000.0,10/29/2015,10.5,186256.0,202.0,1981.0
5796,0012A000023XnMXQA0,2,4152,True,False,0,False,False,False,False,False,False,True,False,1,1,23,2,23,1,False,0062A00000moc7RQAQ,10/27/2016,0.0,0062A00000moc7RQAQ,7/19/2016,10/21/2016 0:00,Fixed-rate,True,11.0,2016 3,3,2016,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzoaqUAB,005F0000007WnNDIA0,a0I2A00000XQJnVUAX,,,a0I2A00000XQJnVUAX,City-1109,,County-0139,N,False,Market-0132,2.0,6.0,,80.0,181.81,89751.55,Hotel-Lodging,West,28900000.0,10/21/2016,4.569995381,158954.0,322.0,1999.0
5799,0012A000023YEW7QAO,4,2539,True,False,0,False,False,False,False,False,False,False,False,3,1,11,5,11,2,False,0062A00000moEuKQAU,2/17/2017,0.0,0062A00000moEuKQAU,11/21/2016,2/16/2017 0:00,Floating-Rate,True,0.0,2016 4,4,2016,Debt,Industrial,Industrial,a0A2A00000TzlXyUAJ,005F0000007WnNDIA0,a0I2A00000XQH6fUAH,,,a0I2A00000XQH6fUAH,City-0212,Class B,County-0061,N,False,Market-0065,1.0,2.0,,60.0,65.79,3333333.33,Industrial,West,10000000.0,10/3/2016,12.31,152002.0,3.0,1969.0
5800,0012A000023XqMwQAK,20,13680,True,False,0,False,False,False,False,False,False,True,False,15,5,12,38,20,12,False,0062A00000mo9YJQAY,5/25/2006,0.0,0062A00000mo9YJQAY,10/28/2005,5/24/2005 0:00,Fixed-rate,True,,2005 4,4,2005,Debt,Office,Office,a0A2A00000TzlXzUAJ,005F0000007WnNDIA0,a0I2A00000XQH6fUAH,,,a0I2A00000XQH6fUAH,City-0212,Class B,County-0061,N,False,Market-0065,1.0,2.0,,60.0,65.79,3333333.33,Industrial,West,10000000.0,10/3/2016,12.31,152002.0,3.0,1969.0
5815,0012A000023XlolQAC,13,5045,True,False,0,False,False,False,False,False,False,True,False,12,1,7,19,7,8,False,0062A00000moPYTQA2,2/25/2009,0.0,0062A00000moPYTQA2,12/10/2008,2/20/2009 0:00,Fixed-rate,True,0.0,2008 4,4,2008,Debt,Multi-Housing,Apartments,a0A2A00000TzqPGUAZ,005F0000007WnNDIA0,a0I2A00000XQLN6UAP,,,a0I2A00000XQLN6UAP,City-1973,Class B,County-0221,N,False,Market-0165,2.0,,,99.0,,272030.65,Multi-Housing,Northeast,62000000.0,3/25/2009,3.17,,261.0,1986.0
5816,0012A000023XlolQAC,13,5045,True,False,0,False,False,False,False,False,False,True,False,12,1,7,19,7,8,False,0062A00000moPUbQAM,7/28/2010,0.0,0062A00000moPUbQAM,3/31/2010,7/16/2010 0:00,Fixed-rate,True,,2010 1,1,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzqPHUAZ,005F0000007WnNDIA0,a0I2A00000XQLN6UAP,,,a0I2A00000XQLN6UAP,City-1973,Class B,County-0221,N,False,Market-0165,2.0,,,99.0,,272030.65,Multi-Housing,Northeast,62000000.0,3/25/2009,3.17,,261.0,1986.0
5817,0012A000023XlolQAC,13,5045,True,False,0,False,False,False,False,False,False,True,False,12,1,7,19,7,8,False,0062A00000moPYhQAM,6/3/2005,0.0,0062A00000moPYhQAM,4/11/2005,6/3/2005 0:00,Fixed-rate,True,0.0,2005 2,2,2005,Debt,Office,Office,a0A2A00000TzmloUAB,005F0000007WnNDIA0,a0I2A00000XQIAwUAP,,,a0I2A00000XQIAwUAP,City-1973,,County-0221,N,False,Market-0165,1.0,7.0,,70.0,238.46,,Office,Northeast,16135388.72,12/1/2010,0.6,67666.0,,1981.0
5818,0012A000023Y2ulQAC,12,9649,True,False,0,False,False,False,False,False,False,True,False,9,3,9,14,12,8,False,0062A00000moAqEQAU,12/11/2014,0.0,0062A00000moAqEQAU,1/7/2014,12/10/2014 0:00,Fixed-rate,True,0.0,2014 1,1,2014,Debt,Office,Office,a0A2A00000TzmlnUAB,005F0000007WnNDIA0,a0I2A00000XQIAwUAP,,,a0I2A00000XQIAwUAP,City-1973,,County-0221,N,False,Market-0165,1.0,7.0,,70.0,238.46,,Office,Northeast,16135388.72,12/1/2010,0.6,67666.0,,1981.0
5825,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPpJQAU,10/22/2013,0.0,0062A00000moPpJQAU,7/10/2013,10/21/2013 0:00,Fixed-rate,True,13.0,2013 3,3,2013,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TznFIUAZ,005F0000007WnNDIA0,a0I2A00000XQIa8UAH,Existing,2016 Tax @ $7.16/sf,a0I2A00000XQIa8UAH,City-1846,,County-0578,N,False,Market-0211,1.0,13.0,14.0,66.0,281531.53,281531.53,Hotel-Lodging,Southeast,62500000.0,11/15/2018,4.07,222.0,222.0,1969.0
5826,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPgNQAU,10/14/2013,0.0,0062A00000moPgNQAU,1/8/2013,10/11/2013 0:00,Fixed-rate,True,13.0,2013 1,1,2013,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzlYHUAZ,005F0000007WnNDIA0,a0I2A00000XQH6kUAH,,,a0I2A00000XQH6kUAH,City-0204,,County-0665,N,False,Market-0091,,3.0,,,,251428.57,Hotel-Lodging,Northeast,88000000.0,9/22/2008,70.0,,350.0,1929.0
5827,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPp9QAE,10/11/2011,0.0,0062A00000moPp9QAE,8/12/2011,10/5/2011 0:00,Fixed-rate,True,0.0,2011 3,3,2011,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzrFCUAZ,005F0000007WnNDIA0,a0I2A00000XQM4YUAX,,,a0I2A00000XQM4YUAX,City-0019,,County-0051,N,False,Market-0004,,4.0,,,131.93,61817.97,Hotel-Lodging,Southwest,7294521.0,7/7/2015,2.22699723,55290.0,118.0,1997.0
5828,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPqSQAU,3/23/2006,0.0,0062A00000moPqSQAU,10/14/2005,3/21/2006 0:00,Fixed-rate,True,0.0,2005 4,4,2005,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzm2LUAR,005F0000007WnNDIA0,a0I2A00000XQHXwUAP,,,a0I2A00000XQHXwUAP,City-0112,,County-0277,N,False,Market-0018,,,,,,31016.04,Hotel-Lodging,Northeast,5800000.0,7/15/2009,4.4,,187.0,1969.0
5829,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPoHQAU,9/9/2005,0.0,0062A00000moPoHQAU,5/31/2005,9/2/2005 0:00,Fixed-rate,True,0.0,2005 2,2,2005,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzrGUUAZ,005F0000007WnNDIA0,a0I2A00000XQM5XUAX,,,a0I2A00000XQM5XUAX,City-1027,,County-0429,N,False,Market-0151,,,,,,,Hotel-Lodging,Southeast,,,,,178.0,
5830,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPaFQAU,5/9/2005,0.0,0062A00000moPaFQAU,12/6/2004,5/6/2005 0:00,Fixed-rate,True,0.0,2004 4,4,2004,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzlRoUAJ,005F0000007WnNDIA0,a0I2A00000XQH11UAH,Existing,2015 Tax @ $2.52/sf,a0I2A00000XQH11UAH,City-1398,,County-0536,N,False,Market-0032,,5.0,,,497.74,398795.18,Hotel-Lodging,Northeast,66200000.0,7/13/2016,7.5360000000000005,133000.0,166.0,1874.0
5831,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPpdQAE,9/2/2005,0.0,0062A00000moPpdQAE,6/24/2005,8/31/2005 0:00,Fixed-rate,True,0.0,2005 2,2,2005,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzowdUAB,005F0000007WnNDIA0,a0I2A00000XQK5dUAH,Existing,2011 Tax @ $0.64/sf,a0I2A00000XQK5dUAH,City-1664,Class B,County-0536,N,False,Market-0032,,4.0,170.0,100.0,171.95,281755.01,Hotel-Lodging,Northeast,37473416.61,8/17/2007,,217936.0,133.0,1996.0
5832,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPgOQAU,5/13/2008,0.0,0062A00000moPgOQAU,2/15/2008,5/9/2008 0:00,Fixed-rate,True,,2008 1,1,2008,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzrIrUAJ,005F0000007WnNDIA0,a0I2A00000XQM8KUAX,Existing,,a0I2A00000XQM8KUAX,City-0110,,County-0487,N,False,Market-0018,,,,70.0,,,Hotel-Lodging,Northeast,,,,,153.0,1990.0
5833,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPpsQAE,12/26/2007,0.0,0062A00000moPpsQAE,11/30/2007,12/21/2007 0:00,Fixed-rate,True,,2007 4,4,2007,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzpWyUAJ,005F0000007WnNDIA0,a0I2A00000XQKWNUA5,,,a0I2A00000XQKWNUA5,City-1805,Class A,County-0560,N,False,Market-0202,,,,,,,Hotel-Lodging,West,,,,,359.0,
5834,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPpOQAU,9/26/2003,0.0,0062A00000moPpOQAU,12/24/2002,9/26/2003 0:00,Fixed-rate,True,,2002 4,4,2002,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzpWwUAJ,005F0000007WnNDIA0,a0I2A00000XQKWNUA5,,,a0I2A00000XQKWNUA5,City-1805,Class A,County-0560,N,False,Market-0202,,,,,,,Hotel-Lodging,West,,,,,359.0,
5835,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPkAQAU,9/30/2010,0.0,0062A00000moPkAQAU,7/22/2010,9/30/2010 0:00,Fixed-rate,True,,2010 3,3,2010,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzpWxUAJ,005F0000007WnNDIA0,a0I2A00000XQKWNUA5,,,a0I2A00000XQKWNUA5,City-1805,Class A,County-0560,N,False,Market-0202,,,,,,,Hotel-Lodging,West,,,,,359.0,
5836,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPqRQAU,3/10/2004,0.0,0062A00000moPqRQAU,9/2/2003,3/10/2004 0:00,Floating-Rate,True,,2003 3,3,2003,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzqiAUAR,005F0000007WnNDIA0,a0I2A00000XQLdNUAX,,,a0I2A00000XQLdNUAX,City-1746,,County-0349,N,False,Market-0018,,,,,,,Hotel-Lodging,Northeast,,,,,178.0,
5837,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPnnQAE,8/12/2004,0.0,0062A00000moPnnQAE,3/29/2004,8/6/2004 0:00,Fixed-rate,True,0.0,2004 1,1,2004,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzn7kUAB,005F0000007WnNDIA0,a0I2A00000XQIWvUAP,,,a0I2A00000XQIWvUAP,City-0019,,County-0051,N,False,Market-0004,,,,,,,Hotel-Lodging,Southwest,,,,,,
5838,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPhzQAE,9/26/2005,0.0,0062A00000moPhzQAE,6/27/2005,9/22/2005 0:00,Fixed-rate,True,0.0,2005 2,2,2005,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzrFSUAZ,005F0000007WnNDIA0,a0I2A00000XQM4vUAH,Existing,2016 Tax @ $2.63/sf,a0I2A00000XQM4vUAH,City-1846,,County-0578,Y,False,Market-0211,1.0,7.0,150.0,70.0,479.49,288888.89,Hotel-Lodging,Southeast,1000000000.0,8/3/2007,73910.0,81337.0,135.0,1970.0
5839,0012A000023XlpXQAS,43,4891,True,False,0,False,False,False,False,False,False,True,False,39,4,25,56,29,35,False,0062A00000moPpEQAU,1/31/2017,0.0,0062A00000moPpEQAU,1/19/2015,1/31/2017 0:00,Property Sale,True,0.0,2015 1,1,2015,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzqIUUAZ,005F0000007WnNDIA0,a0I2A00000XQLGPUA5,Existing,2016 Tax @ $1.02/sf; 2006 Combined Est Tax/Ops @ $20.60/sf,a0I2A00000XQLGPUA5,City-1532,,County-0471,N,False,Market-0171,,3.0,232.0,,136.36,68181.82,Hotel-Lodging,Southeast,21000000.0,1/31/2017,13.6801,154000.0,308.0,1989.0
5840,0012A000023YEzTQAW,18,16338,True,False,0,False,False,False,False,False,False,True,False,17,1,2,27,6,10,False,0062A00000moGEaQAM,4/21/2008,0.0,0062A00000moGEaQAM,1/17/2008,4/14/2008 0:00,Miscellaneous,True,,2008 1,1,2008,Debt,Mixed Use,Mixed Use,a0A2A00000TznxkUAB,005F0000007WnNDIA0,a0I2A00000XQJEwUAP,Existing,2016 Tax @ $14.11/sf,a0I2A00000XQJEwUAP,City-1815,Class B,County-0563,N,False,Market-0206,1.0,6.0,,100.0,821.28,,Office,West,14985000.0,10/23/2012,0.078,18246.0,,1906.0
5841,0012A000023YEzTQAW,18,16338,True,False,0,False,False,False,False,False,False,True,False,17,1,2,27,6,10,False,0062A00000moGCbQAM,1/15/2008,0.0,0062A00000moGCbQAM,7/27/2007,1/10/2008 0:00,Fixed-rate,True,0.0,2007 3,3,2007,Debt,Office,Office,a0A2A00000TzlerUAB,005F0000007WnNDIA0,a0I2A00000XQHCTUA5,,,a0I2A00000XQHCTUA5,City-1315,Class B,County-0293,N,False,Market-0153,1.0,9.0,,76.0,158.38,,Office,Midwest,54800000.0,1/28/2014,3.0,346000.0,,1902.0
5842,0012A000023YEzTQAW,18,16338,True,False,0,False,False,False,False,False,False,True,False,17,1,2,27,6,10,False,0062A00000moG9vQAE,12/27/2012,0.0,0062A00000moG9vQAE,10/10/2012,12/27/2012 0:00,Property Sale,True,0.0,2012 4,4,2012,Investment Sales,Retail,Retail,a0A2A00000TzrL0UAJ,005F0000007WnNDIA0,a0I2A00000XQM9eUAH,Existing,"2016 Tax @ $17.51/sf, 2012 Est Tax @ $12.18/sf; 2012 Ops @ $1.61/sf",a0I2A00000XQM9eUAH,City-1815,,County-0563,N,False,Market-0206,1.0,2.0,,100.0,1427.69,,Retail,West,9250000.0,12/27/2012,4.18089988,6479.0,,1910.0
5843,0012A000023YEzTQAW,18,16338,True,False,0,False,False,False,False,False,False,True,False,17,1,2,27,6,10,False,0062A00000moGEfQAM,1/14/2008,0.0,0062A00000moGEfQAM,7/2/2007,1/10/2008 0:00,Floating-Rate,True,0.0,2007 3,3,2007,Debt,Retail,Retail,a0A2A00000TzrL1UAJ,005F0000007WnNDIA0,a0I2A00000XQM9eUAH,Existing,"2016 Tax @ $17.51/sf, 2012 Est Tax @ $12.18/sf; 2012 Ops @ $1.61/sf",a0I2A00000XQM9eUAH,City-1815,,County-0563,N,False,Market-0206,1.0,2.0,,100.0,1427.69,,Retail,West,9250000.0,12/27/2012,4.18089988,6479.0,,1910.0
5844,0012A000023YEzTQAW,18,16338,True,False,0,False,False,False,False,False,False,True,False,17,1,2,27,6,10,False,0062A00000moGE6QAM,7/14/2006,0.0,0062A00000moGE6QAM,4/25/2006,7/14/2006 0:00,Fixed-rate,True,0.0,2006 2,2,2006,Debt,Retail,Retail,a0A2A00000TzopuUAB,005F0000007WnNDIA0,a0I2A00000XQK1nUAH,Existing,2016 Tax @ $25.26/sf,a0I2A00000XQK1nUAH,City-1815,,County-0563,N,False,Market-0206,1.0,4.0,,100.0,2078.95,39500000.0,Retail,West,79000000.0,9/28/2012,0.1951,38000.0,2.0,1991.0
5845,0012A000023XlpDQAS,18,26683,True,False,0,False,False,False,False,False,True,True,False,13,5,199,33,207,12,False,0062A00000moPnmQAE,5/29/2009,0.0,0062A00000moPnmQAE,1/15/2009,5/22/2009 0:00,Consulting Fees-Debt,True,,2009 1,1,2009,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzpSYUAZ,005F0000007WnNDIA0,a0I2A00000XQKYEUA5,Existing,,a0I2A00000XQKYEUA5,City-0936,,County-0284,N,True,Market-0106,,3.0,155.0,70.0,78145.19,27103448.28,Hotel-Lodging,Southwest,3930000000.0,10/8/2010,2.296,50291.0,145.0,1998.0
5846,0012A000023XlpDQAS,18,26683,True,False,0,False,False,False,False,False,True,True,False,13,5,199,33,207,12,False,0062A00000moPnmQAE,5/29/2009,0.0,0062A00000moPnmQAE,1/15/2009,5/22/2009 0:00,Consulting Fees-Debt,True,,2009 1,1,2009,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzq5sUAB,005F0000007WnNDIA0,a0I2A00000XQL4QUAX,Existing,2016 Tax @ $2.55/sf,a0I2A00000XQL4QUAX,City-1999,,County-0233,N,True,Market-0106,,3.0,155.0,70.0,78578.0,27103448.28,Hotel-Lodging,Southwest,3930000000.0,10/8/2010,3.5,50014.0,145.0,2000.0
5847,0012A000023XlpDQAS,18,26683,True,False,0,False,False,False,False,False,True,True,False,13,5,199,33,207,12,False,0062A00000moPm6QAE,9/22/2014,0.0,0062A00000moPm6QAE,3/21/2014,9/22/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Land,Land,a0A2A00000TzpvVUAR,005F0000007WnNDIA0,a0I2A00000XQKvsUAH,Existing,"2012 Tax @ $8.88/sf; 2001 Ops @ $3.24/sf, 2012 Est Ops @ $3.29/sf",a0I2A00000XQKvsUAH,City-1415,Class A,County-0452,N,False,Market-0165,1.0,4.0,,0.0,414.31,380000.0,Land,Northeast,171000000.0,9/22/2014,0.0949,412739.0,450.0,2015.0
