id_props,building_status,building_tax_expenses,id_deals,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
a0I2A00000XQJ7BUAX,,,a0I2A00000XQJ7BUAX,City-0435,Class A,County-0420,N,FALSE,Market-0032,,,,99,,,Retail,Northeast,,,,74,74,2015
a0I2A00000XQJ7CUAX,,,a0I2A00000XQJ7CUAX,City-2333,,County-0669,N,TRUE,Market-0067,,,,,,,Industrial,Midwest,,,7.54,85000,,1995
a0I2A00000XQJ7DUAX,,,a0I2A00000XQJ7DUAX,City-1386,,County-0176,N,FALSE,Market-0162,2,4,,,46.41,31582.91,Hotel-Lodging,Southeast,6285000,9/28/2016,0.62,135417,199,2019
a0I2A00000XQJ7FUAX,Existing,2012 Tax @ $2.25/sf; 2015 Combined Est Tax/Ops @ $4.13/sf,a0I2A00000XQJ7FUAX,City-0783,,County-0400,N,FALSE,Market-0178,,1,400,94,196.2,,Retail,Southwest,17500000,12/12/2006,9.6,89195,,1999
a0I2A00000XQJ7GUAX,Existing,2015 Tax @ $244.19/Unit,a0I2A00000XQJ7GUAX,City-0526,Class A,County-0186,N,FALSE,Market-0065,1,5,400,,278037.38,278037.38,Multi-Housing,West,89250000,9/14/2017,,321,321,2017
a0I2A00000XQJ7HUAX,Existing,2015 Tax @ $203.17/Unit,a0I2A00000XQJ7HUAX,City-0316,Class A,County-0273,N,FALSE,Market-0109,12,3,65,0,,,Multi-Housing,Midwest,,,12.55,100000,240,2016
a0I2A00000XQJ7JUAX,Existing,2016 Tax @ $2.73/sf,a0I2A00000XQJ7JUAX,City-1086,,County-0068,N,FALSE,Market-0106,1,1,,100,65.53,,Retail,Southwest,6322223.73,5/16/2017,8.17,96479,,1989
a0I2A00000XQJ7LUAX,,,a0I2A00000XQJ7LUAX,City-1415,Class A,County-0452,N,FALSE,Market-0165,1,1,,0,469.25,1401639.34,Retail,Northeast,85500000,9/12/2014,0.177226813,182207,61,1976
a0I2A00000XQJ7MUAX,,,a0I2A00000XQJ7MUAX,City-2192,,County-0429,N,TRUE,Market-0196,,,,99,,5622388.06,Seniors Housing,Northeast,753400000,3/8/2017,,,134,2001
a0I2A00000XQJ7NUAX,,,a0I2A00000XQJ7NUAX,City-2152,,County-0411,N,FALSE,Market-0244,2,1,,94,141.17,,Retail,Southwest,7000000,8/30/2017,11.53,47344,,1999
a0I2A00000XQJ7OUAX,Existing,2016 Tax @ $3192.62/Unit,a0I2A00000XQJ7OUAX,City-0941,Class B,County-0284,N,FALSE,Market-0106,9,3,465,,75.68,77519.38,Multi-Housing,Southwest,20000000,11/10/2016,11.92,264255,258,2008
a0I2A00000XQJ7QUAX,,,a0I2A00000XQJ7QUAX,City-1581,,County-0247,N,FALSE,Market-0178,,,,100,,,Retail,Southwest,,,7.42,68747,,1987
a0I2A00000XQJ7RUAX,Existing,2016 Tax @ $0.79/sf,a0I2A00000XQJ7RUAX,City-1020,,County-0147,N,TRUE,Market-0013,,2,79,94,13089.41,12350819.67,Seniors Housing,Southeast,753400000,3/8/2017,4.204,57558,61,1998
a0I2A00000XQJ7VUAX,,,a0I2A00000XQJ7VUAX,City-1846,,County-0578,N,TRUE,Market-0211,,,,90,15677.87,6726785.71,Seniors Housing,Southeast,753400000,3/8/2017,4.74056471,48055,112,1999
a0I2A00000XQJ7WUAX,,,a0I2A00000XQJ7WUAX,City-0452,,County-0161,N,TRUE,Market-0230,1,1,,86,,9417500,Seniors Housing,Northeast,753400000,3/8/2017,4.880004562,,80,2001
a0I2A00000XQJ7YUAX,Existing,2016 Tax @ $1324.93/Unit; 2009 Ops @ $3842.00/Unit,a0I2A00000XQJ7YUAX,City-1815,Class B,County-0563,N,TRUE,Market-0206,1,5,,98,17,5142.86,Multi-Housing,West,360000,1/1/2016,0.1341,21175,70,1914
a0I2A00000XQJ7ZUAX,,,a0I2A00000XQJ7ZUAX,City-1911,,County-0556,N,FALSE,Market-0164,1,1,,100,328.48,,Retail,Southeast,4782609,1/23/2015,1.8,14560,,2003
a0I2A00000XQJ7aUAH,,,a0I2A00000XQJ7aUAH,City-1676,,County-0512,N,FALSE,Market-0184,1,9,,,,,Hotel-Lodging,Northeast,,12/12/2017,0.571,127500,176,2018
a0I2A00000XQJ7bUAH,,,a0I2A00000XQJ7bUAH,City-0839,,County-0577,N,FALSE,Market-0175,,,,84,213.77,,Retail,Southeast,18625000,9/1/2017,,87125,,2008
a0I2A00000XQJ7cUAH,Existing,2015 Tax @ $1.57/sf; 2006 Est Ops @ $7.10/sf,a0I2A00000XQJ7cUAH,City-0725,Class B,County-0624,N,FALSE,Market-0059,1,8,353,94,75.73,,Office,Southwest,6714420,5/30/2017,3.69,88663,,1976
a0I2A00000XQJ7dUAH,,,a0I2A00000XQJ7dUAH,City-0430,Class A,County-0184,N,FALSE,Market-0054,2,4,380,100,56.49,,Office,Midwest,5719495,5/28/2014,5.959,101250,,1998
a0I2A00000XQJ7lUAH,Existing,,a0I2A00000XQJ7lUAH,City-2149,Class A,County-0562,N,FALSE,Market-0205,,2,386,100,223.94,,Office,West,25000000,8/19/2014,7.81,111639,,2006
a0I2A00000XQJ7mUAH,,,a0I2A00000XQJ7mUAH,City-1167,,County-0514,N,TRUE,Market-0138,,,,,,,Self-Storage,Southeast,,,4.88,42550,376,1986
a0I2A00000XQJ7nUAH,,,a0I2A00000XQJ7nUAH,City-1167,,County-0514,N,TRUE,Market-0138,,,,,,,Self-Storage,Southeast,,,3.34,56750,562,1988
a0I2A00000XQJ7oUAH,Existing,"2014 Ops @ $12.00/sf, 2015 Est Ops @ $13.00/sf",a0I2A00000XQJ7oUAH,City-0090,Class A,County-0636,N,FALSE,Market-0016,2,4,200,100,1359.17,,Office,Southwest,94000000,1/18/2017,10,69160,,2015
a0I2A00000XQJ7pUAH,Existing,2016 Tax @ $0.81/sf,a0I2A00000XQJ7pUAH,City-1195,Class B,County-0385,N,FALSE,Market-0140,,2,,93,55.99,,Office,West,2042521,4/3/2014,1.8464,36478,,1926
a0I2A00000XQJ7qUAH,,,a0I2A00000XQJ7qUAH,City-2079,Class A,County-0564,N,FALSE,Market-0228,1,,,0,40.82,,Industrial,West,20000000,4/4/2016,23.32,490000,,2018
a0I2A00000XQJ7rUAH,,,a0I2A00000XQJ7rUAH,City-1415,Class A,County-0452,N,FALSE,Market-0165,,,,,,,,Northeast,,,,10000,,
a0I2A00000XQJ7sUAH,Existing,2015 Tax @ $1.54/sf,a0I2A00000XQJ7sUAH,City-0316,Class B,County-0273,N,FALSE,Market-0109,,6,340,100,,,Office,Midwest,,,8.12,93355,,1983
a0I2A00000XQJ84UAH,Existing,2007 Tax @ $0.48/sf,a0I2A00000XQJ84UAH,City-1686,Class A,County-0657,N,FALSE,Market-0188,1,1,114,100,,,Industrial,Mid-Atlantic,0,8/30/2016,6.08,106000,,2001
a0I2A00000XQJ89UAH,,,a0I2A00000XQJ89UAH,City-0357,,County-0120,N,FALSE,Market-0042,,,,,,,Hotel-Lodging,Southeast,38000000,1/5/2017,1.4,0,,
a0I2A00000XQJ8AUAX,Existing,2016 Tax @ $1.28/sf; 2006 Ops @ $0.92/sf,a0I2A00000XQJ8AUAX,City-0936,Class B,County-0284,N,FALSE,Market-0106,1,2,,0,25.52,,Office,Southwest,2450000,5/11/2017,6.65,96000,,1996
a0I2A00000XQJ8BUAX,,,a0I2A00000XQJ8BUAX,City-1869,Class A,County-0343,N,FALSE,Market-0214,,,,,,,Multi-Housing,West,,,,61920,96,2016
a0I2A00000XQJ8GUAX,Existing,2015 Tax @ $1.32/sf,a0I2A00000XQJ8GUAX,City-0360,,County-0412,N,FALSE,Market-0043,1,16,425,73,190.58,133333.33,Hotel-Lodging,Mid-Atlantic,40000000,8/23/2017,9.3,209890,300,1983
a0I2A00000XQJ8LUAX,,,a0I2A00000XQJ8LUAX,City-0288,,County-0253,N,FALSE,Market-0013,1,,,100,195.23,900000,Retail,Southeast,900000,9/23/2016,0.57,4610,1,1983
a0I2A00000XQJ8MUAX,,,a0I2A00000XQJ8MUAX,City-0889,,County-0139,N,TRUE,Market-0132,1,1,,89,375.12,,Retail,West,7200000,2/29/2016,4.89E-05,19194,,2004
a0I2A00000XQJ8PUAX,Existing,2015 Tax @ $0.43/sf,a0I2A00000XQJ8PUAX,City-0725,Class A,County-0624,N,TRUE,Market-0059,3,1,,100,105.04,,Industrial,Southwest,50594763.43,2/9/2017,40,952052,,1978
a0I2A00000XQJ8QUAX,,,a0I2A00000XQJ8QUAX,City-0734,Class A,County-0689,N,TRUE,Market-0162,4,1,,100,78.58,,Industrial,Southeast,49405236.57,2/9/2017,76.57,1272575,,1964
a0I2A00000XQJ8RUAX,Existing,2016 Tax @ $0.61/sf,a0I2A00000XQJ8RUAX,City-0573,Class A,County-0201,N,FALSE,Market-0188,1,1,90,100,,,Industrial,Mid-Atlantic,0,9/26/2016,14.86,230580,,2007
a0I2A00000XQJ8SUAX,Existing,2016 Tax @ $1.32/sf,a0I2A00000XQJ8SUAX,City-2132,Class A,County-0139,N,FALSE,Market-0183,,4,154,,,,Multi-Housing,West,4800000,1/25/2008,0,0,0,1976
a0I2A00000XQJ8TUAX,Existing,"2007 Tax @ $10.22/sf, 2012 Est Tax @ $3.91/sf; 2012 Est Ops @ $1.88/sf",a0I2A00000XQJ8TUAX,City-0376,Class A,County-0160,N,FALSE,Market-0047,1,1,1,0,,,Multi-Housing,Midwest,,,,125846,148,2017
a0I2A00000XQJ8YUAX,Existing,2010 Tax @ $5.80/sf,a0I2A00000XQJ8YUAX,City-0360,,County-0412,N,TRUE,Market-0043,1,2,45,100,476.97,,Retail,Mid-Atlantic,13700000,7/26/2016,0.8464,28723,,1998
a0I2A00000XQJ8ZUAX,,,a0I2A00000XQJ8ZUAX,City-1871,Class A,County-0310,N,TRUE,Market-0165,1,1,,100,,,Industrial,Northeast,,,,66948,,1978
a0I2A00000XQJ8aUAH,Existing,2015 Est Tax @ $1.54/sf,a0I2A00000XQJ8aUAH,City-2260,Class B,County-0435,N,TRUE,Market-0165,1,1,200,93,,,Industrial,Northeast,,,25.5,243488,,1980
a0I2A00000XQJ8dUAH,Existing,2015 Est Tax @ $1.95/sf,a0I2A00000XQJ8dUAH,City-1871,Class A,County-0310,N,TRUE,Market-0165,1,1,261,100,,,Industrial,Northeast,,,11,253416,,1973
a0I2A00000XQJ8eUAH,Existing,"2016 Tax @ $5.33/sf, 2012 Est Tax @ $5.32/sf",a0I2A00000XQJ8eUAH,City-1871,Class A,County-0310,N,TRUE,Market-0165,1,1,51,100,,,Industrial,Northeast,,,1.1835,8000,,1977
a0I2A00000XQJ8hUAH,Existing,2013 Tax @ $49.93/Unit,a0I2A00000XQJ8hUAH,City-1813,Class B,County-0562,N,FALSE,Market-0205,1,3,40,,,,Multi-Housing,West,,,0.68,37750,27,2014
a0I2A00000XQJ8iUAH,,,a0I2A00000XQJ8iUAH,City-1871,Class A,County-0310,N,TRUE,Market-0165,1,1,,100,,,Industrial,Northeast,,,,282376,,
a0I2A00000XQJ8pUAH,Existing,2016 Tax @ $838.00/Unit; 2007 Combined Est Tax/Ops @ $3372.03/Unit,a0I2A00000XQJ8pUAH,City-0936,Class C,County-0284,N,FALSE,Market-0106,33,2,500,88,72.81,50000,Multi-Housing,Southwest,16800000,2/8/2017,9.9786,230736,336,1980
a0I2A00000XQJ8rUAH,Existing,2016 Tax @ $0.60/sf,a0I2A00000XQJ8rUAH,City-1813,Class A,County-0562,N,TRUE,Market-0205,2,2,75,71,86.68,,Industrial,West,27759000,1/27/2017,18.05,320256,,1987
a0I2A00000XQJ8sUAH,Existing,2016 Tax @ $0.69/sf,a0I2A00000XQJ8sUAH,City-1813,Class A,County-0562,N,TRUE,Market-0205,,2,100,0,132.37,,Industrial,West,27759000,1/27/2017,18.87,209700,,1991
a0I2A00000XQJ8tUAH,,,a0I2A00000XQJ8tUAH,City-1956,Class B,County-0668,N,FALSE,Market-0192,,,,96,,,Multi-Housing,West,,,9.45,227419,240,2005
a0I2A00000XQJ8uUAH,Under Construction,2013 Tax @ $0.03/sf,a0I2A00000XQJ8uUAH,City-0376,Class C,County-0160,N,FALSE,Market-0047,,7,,100,568.81,597484.28,Hotel-Lodging,Midwest,,,0.5789,167015,159,2017
a0I2A00000XQJ8vUAH,Existing,2016 Tax @ $1.31/sf,a0I2A00000XQJ8vUAH,City-0857,,County-0295,Y,FALSE,Market-0013,1,1,500,100,125.77,,Retail,Southeast,,,25.91,27828,,2005
a0I2A00000XQJ8wUAH,Existing,"2016 Tax @ $4.82/sf, 2005 Est Tax @ $9.92/sf; 2007 Ops @ $12.26/sf",a0I2A00000XQJ8wUAH,City-1195,Class A,County-0385,N,FALSE,Market-0140,,11,400,,344.47,,Office,West,65000000,5/4/2010,1.1262,188695,,1976
a0I2A00000XQJ8zUAH,,,a0I2A00000XQJ8zUAH,City-1457,,County-0139,N,TRUE,Market-0132,1,5,,100,147.93,376884.42,Other,West,120000000,5/5/2017,47.48,507000,199,1993
a0I2A00000XQJ90UAH,Existing,,a0I2A00000XQJ90UAH,City-0578,,County-0516,N,FALSE,Market-0165,1,11,,,83.7,49086.76,Hotel-Lodging,Northeast,21500000,1/11/2013,3.57,256856,438,1981
a0I2A00000XQJ93UAH,Existing,2016 Tax @ $783.13/Unit,a0I2A00000XQJ93UAH,City-1503,Class B,County-0562,N,FALSE,Market-0205,,1,6,,,,Multi-Housing,West,,,7.37,336718,139,
a0I2A00000XQJ94UAH,Existing,2008 Tax @ $3.16/sf,a0I2A00000XQJ94UAH,City-1813,Class C,County-0562,N,TRUE,Market-0205,2,1,40,100,556.48,,Industrial,West,27175000,4/1/2016,2.5,48834,,1979
a0I2A00000XQJ95UAH,,,a0I2A00000XQJ95UAH,City-1042,,County-0349,N,TRUE,Market-0122,,,,92,,,Office,Southeast,,,,32303,,1985
a0I2A00000XQJ96UAH,Existing,2015 Tax @ $152.37/Unit,a0I2A00000XQJ96UAH,City-0960,Class B,County-0403,N,FALSE,Market-0109,9,2,200,100,3.82,2796.42,Multi-Housing,Midwest,1250000,6/3/2011,25.674,327580,447,1974
a0I2A00000XQJ97UAH,,,a0I2A00000XQJ97UAH,City-0171,Class B,County-0326,N,FALSE,Market-0027,,,,98,,,Multi-Housing,Southeast,,,5.6,74168,87,1974
a0I2A00000XQJ9BUAX,,,a0I2A00000XQJ9BUAX,City-1753,,County-0046,N,TRUE,Market-0080,,,,,,,Self-Storage,Southeast,,,7.11,76100,476,1995
a0I2A00000XQJ9CUAX,Existing,2009 Tax @ $0.44/sf; 2009 Ops @ $0.64/sf,a0I2A00000XQJ9CUAX,City-0081,Class B,County-0143,N,TRUE,Market-0013,,1,60,100,73.99,,Industrial,Southeast,3344000,4/15/2016,4.1,45196,,1980
a0I2A00000XQJ9EUAX,Existing,2014 Tax @ $1.06/sf,a0I2A00000XQJ9EUAX,City-0360,Class A,County-0412,N,TRUE,Market-0043,,10,,100,,,Office,Mid-Atlantic,,,1.85,284212,,2012
a0I2A00000XQJ9FUAX,,,a0I2A00000XQJ9FUAX,City-1290,,County-0419,N,FALSE,Market-0151,2,1,,98,231.62,780000,Retail,Southeast,15600000,12/19/2012,6,67351,20,1997
a0I2A00000XQJ9HUAX,Existing,2015 Tax @ $1.64/sf,a0I2A00000XQJ9HUAX,City-0360,Class A,County-0412,N,TRUE,Market-0043,,6,545,100,,,Office,Mid-Atlantic,,,9.48,146804,,2006
a0I2A00000XQJ9KUAX,Existing,2016 Tax @ $1.04/sf,a0I2A00000XQJ9KUAX,City-0936,Class B,County-0284,N,TRUE,Market-0106,1,1,24,100,23644.96,,Industrial,Southwest,4550000000,11/4/2015,80,192430,,1977
a0I2A00000XQJ9LUAX,Existing,"2015 Tax @ $0.43/sf, 2016 Est Tax @ $0.43/sf",a0I2A00000XQJ9LUAX,City-0936,Class B,County-0284,N,TRUE,Market-0106,1,1,125,90,67728.49,,Industrial,Southwest,4550000000,11/4/2015,6.2,67180,,1980
a0I2A00000XQJ9MUAX,Existing,"2015 Tax @ $3.65/sf, 2013 Est Tax @ $3.62/sf",a0I2A00000XQJ9MUAX,City-0360,,County-0412,N,TRUE,Market-0043,,1,104,100,,,Retail,Mid-Atlantic,,,1.64,7262,,2001
a0I2A00000XQJ9NUAX,,,a0I2A00000XQJ9NUAX,City-1606,Class A,County-0400,N,TRUE,Market-0178,,,,100,47.87,,Industrial,Southwest,1557192,3/27/2017,5.08,32531,,1980
a0I2A00000XQJ9OUAX,,,a0I2A00000XQJ9OUAX,City-1703,,County-0343,N,FALSE,Market-0214,,,,,,,Office,West,,,,206261,,
a0I2A00000XQJ9PUAX,,,a0I2A00000XQJ9PUAX,City-0757,Class A,County-0444,N,FALSE,Market-0165,1,6,,100,171.54,,Office,Northeast,35558952,11/23/2015,8.91999,207291,,1987
a0I2A00000XQJ9QUAX,,,a0I2A00000XQJ9QUAX,City-1109,,County-0139,N,FALSE,Market-0132,,,,,,,Multi-Housing,West,,,,,400,
a0I2A00000XQJ9RUAX,Existing,2014 Tax @ $1490.29/Unit,a0I2A00000XQJ9RUAX,City-0070,Class A,County-0023,N,TRUE,Market-0245,1,5,200,94,855.2,1397905.76,Multi-Housing,Mid-Atlantic,267000000,2/1/2017,1.6,312208,191,2014
a0I2A00000XQJ9SUAX,,,a0I2A00000XQJ9SUAX,City-0573,Class A,County-0201,N,FALSE,Market-0188,1,5,,85,297.93,244541.48,Multi-Housing,Mid-Atlantic,,,,187961,229,2016
a0I2A00000XQJ9TUAX,Existing,2013 Tax @ $0.11/sf,a0I2A00000XQJ9TUAX,City-1663,Class A,County-0436,N,FALSE,Market-0183,1,1,163,60,92.74,,Industrial,West,29750000,12/29/2016,20.13,320795,,2016
a0I2A00000XQJ9UUAX,,,a0I2A00000XQJ9UUAX,City-1719,Class A,County-0526,N,FALSE,Market-0194,3,,,66,107.79,,Office,Mid-Atlantic,108000000,1/19/2017,3.38,1001940,,1984
a0I2A00000XQJ9XUAX,Existing,"2015 Tax @ $3.53/sf, 2016 Est Tax @ $3.41/sf; 2016 Ops @ $9.30/sf",a0I2A00000XQJ9XUAX,City-0936,Class B,County-0284,N,FALSE,Market-0106,1,16,483,89,197.12,,Office,Southwest,32000000,9/26/2017,1.29,162336,,1973
a0I2A00000XQJ9ZUAX,,,a0I2A00000XQJ9ZUAX,City-2162,Class B,County-0159,N,FALSE,Market-0206,,,,,,,Multi-Housing,West,,,,34874,40,1966
a0I2A00000XQJ9cUAH,Existing,2014 Tax @ $3.39/sf,a0I2A00000XQJ9cUAH,City-1910,Class B,County-0160,N,FALSE,Market-0047,,1,,100,63.33,,Industrial,Midwest,3800000,5/3/2017,2.38,60000,,1958
a0I2A00000XQJ9dUAH,,,a0I2A00000XQJ9dUAH,City-0376,Class A,County-0160,N,FALSE,Market-0047,1,10,,0,,,Multi-Housing,Midwest,,,,84992,100,2018
a0I2A00000XQJ9eUAH,Existing,2012 Tax @ $4.59/sf; 2009 Est Ops @ $15.90/sf,a0I2A00000XQJ9eUAH,City-1290,Class B,County-0419,N,FALSE,Market-0151,1,12,,67,294.67,,Office,Southeast,28500000,8/28/2007,1.63,96718,,1973
a0I2A00000XQJ9gUAH,,,a0I2A00000XQJ9gUAH,City-1386,Class A,County-0176,N,FALSE,Market-0162,,,,30,30.82,23039.94,Multi-Housing,Southeast,7211500,7/22/2014,0.730004587,234000,313,2016
a0I2A00000XQJ9hUAH,Existing,2016 Tax @ $1.79/sf,a0I2A00000XQJ9hUAH,City-0936,Class B,County-0284,N,TRUE,Market-0106,,1,42,100,238.84,,Industrial,Southwest,6700000,7/13/2017,2.25,28052,,1995
a0I2A00000XQJ9jUAH,,,a0I2A00000XQJ9jUAH,City-1958,,County-0599,N,TRUE,Market-0099,1,1,,100,228.34,4040000,Medical Office Building,Southeast,4040000,6/20/2017,3.41,17693,1,2006
a0I2A00000XQJ9lUAH,Existing,2015 Tax @ $0.57/sf,a0I2A00000XQJ9lUAH,City-0942,Class A,County-0412,N,FALSE,Market-0043,,1,,100,,,Industrial,Mid-Atlantic,,,40,582980,,2006
a0I2A00000XQJ9mUAH,Existing,2015 Tax @ $0.40/sf,a0I2A00000XQJ9mUAH,City-2256,,County-0326,N,TRUE,Market-0065,,2,,95,1465.12,898437.5,Seniors Housing,West,57500000,6/13/2017,,39246,64,2015
a0I2A00000XQJ9pUAH,Existing,2013 Tax @ $35.81/Unit,a0I2A00000XQJ9pUAH,City-2029,Class A,County-0301,N,FALSE,Market-0232,5,8,420,0,303814.71,303814.71,Multi-Housing,Southeast,111500000,10/14/2014,3.86,367,367,2014
a0I2A00000XQJ9qUAH,,,a0I2A00000XQJ9qUAH,City-0342,Class A,County-0379,N,TRUE,Market-0039,,,,100,47.87,,Industrial,Midwest,3192409,3/27/2017,5.53,66692,,1969
a0I2A00000XQJ9rUAH,,,a0I2A00000XQJ9rUAH,City-0620,Class A,County-0055,N,TRUE,Market-0246,,,,100,47.87,,Industrial,Midwest,1060945,3/27/2017,4.97,22164,,1997
a0I2A00000XQJ9sUAH,,,a0I2A00000XQJ9sUAH,City-0622,Class A,County-0663,N,TRUE,Market-0152,,,,100,47.87,,Industrial,Midwest,1924579,3/27/2017,3,40206,,1985
a0I2A00000XQJ9tUAH,Existing,2016 Tax @ $0.61/sf,a0I2A00000XQJ9tUAH,City-1352,Class A,County-0657,N,FALSE,Market-0188,1,1,60,100,,,Industrial,Mid-Atlantic,0,11/11/2016,5.5,74922,,1989
a0I2A00000XQJA0UAP,Proposed,2012 Tax @ $269.20/Unit,a0I2A00000XQJA0UAP,City-0969,Class A,County-0471,N,TRUE,Market-0140,1,4,68,,108.44,108823.53,Multi-Housing,West,18500000,7/29/2016,3.72,170598,170,2018
a0I2A00000XQJA1UAP,Existing,2016 Tax @ $1.08/sf; 2012 Ops @ $1.16/sf,a0I2A00000XQJA1UAP,City-0526,Class C,County-0186,N,TRUE,Market-0065,,1,34,100,1463.87,,Industrial,West,57650000,9/21/2016,1.93,39382,,1982
a0I2A00000XQJA2UAP,Existing,2016 Tax @ $1.08/sf; 2011 Ops @ $0.83/sf,a0I2A00000XQJA2UAP,City-0526,Class C,County-0186,N,TRUE,Market-0065,,1,62,100,1125.62,,Industrial,West,57650000,9/21/2016,2.71,51216,,1977
a0I2A00000XQJA3UAP,Existing,"2016 Tax @ $1.08/sf; 2012 Ops @ $0.64/sf, 2010 Est Ops @ $0.52/sf",a0I2A00000XQJA3UAP,City-0526,Class C,County-0186,N,TRUE,Market-0065,,1,25,100,1172.61,,Industrial,West,57650000,9/21/2016,2.05,49164,,1972
a0I2A00000XQJA4UAP,Existing,2016 Tax @ $0.92/sf; 2009 Ops @ $0.45/sf,a0I2A00000XQJA4UAP,City-0526,Class C,County-0186,N,TRUE,Market-0065,,1,40,100,730.32,,Industrial,West,57650000,9/21/2016,2.43,78938,,1972
a0I2A00000XQJA5UAP,Existing,2016 Tax @ $1.01/sf; 2011 Ops @ $0.73/sf,a0I2A00000XQJA5UAP,City-0526,Class C,County-0186,N,TRUE,Market-0065,,1,50,100,906.89,,Industrial,West,57650000,9/21/2016,2.71,63569,,1974
a0I2A00000XQJA6UAP,Existing,"2015 Tax @ $2494.82/Unit, 2007 Est Tax @ $2062.50/Unit; 2010 Ops @ $3033.90/Unit, 2007 Est Ops @ $28",a0I2A00000XQJA6UAP,City-1195,Class C,County-0385,N,FALSE,Market-0140,1,3,19,70,360,315000,Multi-Housing,West,3150000,12/16/2016,0.17,8750,10,1993
a0I2A00000XQJA8UAP,,,a0I2A00000XQJA8UAP,City-1195,Class A,County-0385,N,FALSE,Market-0140,,,,,,,Multi-Housing,West,,,2.07,241455,320,2019
a0I2A00000XQJA9UAP,Existing,2016 Tax @ $0.39/sf,a0I2A00000XQJA9UAP,City-1195,Class C,County-0385,N,FALSE,Market-0140,,3,10,0,266.67,,Office,West,4800000,11/25/2016,0.16,18000,,1923
a0I2A00000XQJAAUA5,,,a0I2A00000XQJAAUA5,City-1290,Class A,County-0419,N,TRUE,Market-0151,1,1,,0,358.38,360256.41,Multi-Housing,Southeast,56200000,2/15/2018,1.04,156816,156,2017
a0I2A00000XQJAFUA5,,,a0I2A00000XQJAFUA5,City-1313,Class A,County-0423,Y,FALSE,Market-0152,1,9,,87,2254.55,,Office,Midwest,63800000,7/28/2006,1.4,27500,,2003
a0I2A00000XQJAKUA5,,,a0I2A00000XQJAKUA5,City-1510,Class A,County-0464,N,FALSE,Market-0169,,3,,94,78.77,68032.79,Multi-Housing,Southwest,16600000,1/2/2007,28.93999,210740,244,2002
a0I2A00000XQJAOUA5,,,a0I2A00000XQJAOUA5,City-0960,Class A,County-0403,N,FALSE,Market-0109,,,,,,,Industrial,Midwest,,,,327000,,
a0I2A00000XQJARUA5,,,a0I2A00000XQJARUA5,City-0429,Class A,County-0059,N,TRUE,Market-0053,,2,,86,2112.24,3503448.28,Multi-Housing,Midwest,508000000,11/15/2016,15.0300045,240503,145,2008
a0I2A00000XQJASUA5,Existing,2015 Tax @ $2.11/sf; 2006 Combined Est Tax/Ops @ $0.90/sf,a0I2A00000XQJASUA5,City-1615,,County-0412,N,FALSE,Market-0043,,1,68,100,,,Retail,Mid-Atlantic,,,1.19,14546,,2000
a0I2A00000XQJATUA5,Existing,2012 Tax @ $4.67/sf; 2012 Ops @ $0.33/sf,a0I2A00000XQJATUA5,City-0566,,County-0239,N,FALSE,Market-0013,,1,1150,98,221.19,,Retail,Southeast,42502746,6/23/2004,17.28999,192158,,2004
a0I2A00000XQJAVUA5,,,a0I2A00000XQJAVUA5,City-1836,Class C,County-0573,N,FALSE,Market-0209,2,2,,,269.56,,Industrial,West,8167500,12/30/2016,0,30299,0,1970
a0I2A00000XQJAZUA5,Existing,2013 Tax @ $12.20/sf,a0I2A00000XQJAZUA5,City-0353,,County-0400,N,FALSE,Market-0178,1,1,,91,31.89,,Retail,Southwest,2875000,6/6/2005,7.97,90144,,1986
a0I2A00000XQJAaUAP,,,a0I2A00000XQJAaUAP,City-0174,,County-0431,Y,FALSE,Market-0245,,1,,,134.62,87500,Land,Mid-Atlantic,,,0.1506,130000,200,
a0I2A00000XQJAgUAP,Under Construction,2013 Tax @ $191.38/Unit,a0I2A00000XQJAgUAP,City-0936,Class A,County-0284,N,FALSE,Market-0106,1,5,,4,,,Multi-Housing,Southwest,,,,217540,256,2017
a0I2A00000XQJAhUAP,,,a0I2A00000XQJAhUAP,City-0451,Class A,County-0460,N,FALSE,Market-0056,,,,,,,Multi-Housing,Southwest,,,,135562,165,2017
a0I2A00000XQJAiUAP,Existing,2016 Combined Tax/Ops @ $6.29/sf; 2012 Est Ops @ $3.60/sf,a0I2A00000XQJAiUAP,City-0212,Class B,County-0061,N,TRUE,Market-0065,18,2,466,91,208.15,,Office,West,148000000,3/8/2017,50.1,711010,,1985
a0I2A00000XQJAlUAP,Under Construction,,a0I2A00000XQJAlUAP,City-0984,Class A,County-0613,N,FALSE,Market-0032,1,5,,,,,Multi-Housing,Northeast,,,3.49,157190,196,2015
a0I2A00000XQJAmUAP,Existing,2016 Tax @ $2.43/sf,a0I2A00000XQJAmUAP,City-1472,Class A,County-0697,N,TRUE,Market-0032,1,1,30,100,167.52,,Industrial,Northeast,9300000,10/3/2016,7.73,55515,,2003
a0I2A00000XQJAnUAP,,,a0I2A00000XQJAnUAP,City-1352,Class A,County-0657,N,TRUE,Market-0188,,,,100,,,Industrial,Mid-Atlantic,,,,53390,,1991
a0I2A00000XQJArUAP,,,a0I2A00000XQJArUAP,City-2175,Class A,County-0192,N,FALSE,Market-0245,1,3,,,,,Multi-Housing,Mid-Atlantic,,,0.06,8000,8,1900
